	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A124	D010	D016	D026	D043	D048	D063	D068	D072	E009	E017	E020	E030	N041	Y006	Y012	Y014	Y021	Y025	Y030	Y034	Y036	B005	B010	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X018	X024	X027	X031	X034	X039	X044	X049	X051	X052	X057	X059	X065	X069
FSFP202612127-1b_S20201215-0050_E017-2_bin.54.filtered	2.730620061	0.024252596	12.36728253	21.15060056	50.13451568	18.58568531	0	12.55111565	0	0.144148311	8.547647543	40.19048638	0	17.79233354	5.641128612	12.94925523	0	0.016554824	55.27399219	44.33462623	24.22564937	122.3613451	9.88742391	12.26100407	0	25.34041079	31.61961812	3.149337352	23.78390062	0.098305492	0.287593754	2.95581288	23.82541564	31.83126562	4.268234352	8.007280404	3.865476105	6.862743811	2.515163859	0.04772054	0	0.019286725	0	0.033105289	0	0.019061934	0	0.016957841	0.063279512	0.059672997	0	0	0	2.647931543	0	0	0.039892572	0	0.02043183	0	0	0	0	0	0.016660316	0.059726996	0	0.014747721	0.007890726	0	0.069944727	0.009174908	0.029436652	0.003573337	0.031011685	0	0.121893515	0	0.020517697	0.089272027	0.000199963	0	0.080806309	0	0.025984594	0	0.051391437	0.030634945	0.014763092
FDSW202612106-1r_S20201215-0036_E009_bin.147.filtered	0	0.211961016	0.280919034	0.263913105	0	0.05885785	0	0	0	0	0	0	0	0	0	0.276349587	18.44038519	0.236210919	0.257482357	0.351214009	0	0	0	0	0	0	0	0	0	3.192179063	0	0	0	0	0	0	0	0	0	0.347795684	0.181325185	0.320533014	0.141479544	2.417582321	0.577534423	3.609601005	10.80663423	22.97000044	172.937734	0.39618758	40.32895489	16.5543424	10.54244052	0.222620587	3.35219899	0.522525787	0.403136124	0.326436759	0.242518538	11.58302859	0.29520535	25.65265394	6.506286405	11.66733463	48.60523965	0.360122373	0.26483417	0.235235048	0.193788243	0.235610196	0.493933342	0.124286048	0.392174603	0	0	0	0	0	0	0	0	0.001647003	0.0033575	0	0	0	0	0	0
FDSW202612106-1r_S20201215-0036_E009_bin.122.filtered	0.765495966	1.117742031	17.91312977	0.077548515	4.922326243	0.553266612	0	0	0	0	0	0	0	0	0	0.071732636	0	0	36.5513916	14.38854726	194.8148037	20.84794983	1.01633791	15.00074451	15.1727816	27.57363319	9.031368171	20.64930946	21.01427797	0	0.087747032	0.074101493	0.03114165	0	0	0.120812279	0.479232345	0.190827999	0.068036908	0	0.029601961	0	0	0	0	0.01264813	0	0	0.012786868	0	0	0	0	12.42779308	0	0.008383314	0	0	0.014657639	0	0	0	0	0	0	0	0	0	0	0.001198028	0.058131434	0	0	0	0	0.190459992	0	0	0	0	0.004127245	0	0.025942361	0	0.015419025	0	0	0	0.010472549
FDSW202612124-1r_S20201215-0048_X007_bin.41.filtered	0.04703561	0.18600102	0.460018711	0.237650728	0	0.027414543	0.231000346	0.204676326	0	0	0	0.056148865	0	0	0	0	0.044438031	0.006042903	0.490304151	0.05168045	0.032182167	0.766601564	0	0	0	0.006897271	0.15243657	0.18436657	0.084630765	0	1.210172413	0.213613585	0.979785113	0.046222163	0.427370002	1.867016045	2.872824384	2.236931074	0.0100977	0	0	2.67831149	0	0	0	0.008982657	0	0	0.096760709	7.291682999	0	0	0	0.768153651	0	0	0	0	0.207425397	0.011118268	0.014316632	0	0	0	0	0	0	0	0.031331595	0	0.003945011	0.027883166	0	0	0	0	0	0	0.040783907	0	0	0.096462983	0.039763651	0	0.446992128	0.016402401	0	0	3.085171513
FDSW202612063-1r_S20201210-0008_A069_bin.160.filtered	0.007253619	0	0	0	0.07682125	0.006483593	0.030466909	1.662148571	445.0047472	585.2512339	0.071013251	0.127425533	46.94135795	0.061669954	0.102842915	0	0	0	0	0	0	0	0	0	55.48058788	0	0	0	0	0	0	11.23445818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.665060726	7.370699749	0	2.982585838	4.598931216	0.83703354	0	0	0	0	0	0	1.188088336	0.071681499	0	0	0	0	0	0	0	0	0	0	0	17.93749666	0	17.27584026	0	0
FDSW202612126-1r_S20201216-0197_A013_bin.63.filtered	0.015209585	0	43.20210148	1.351145413	5.601780084	18.13614376	1.852794702	18.79032956	0	0	1.140342285	0.052530342	0	0.747681103	1.016609666	0.799919033	0	0.001718599	0.009782823	0.012315039	0.817654831	1.06279189	0.319910227	3.786512094	0	3.820311456	0	0.032163568	0.401928435	0	0.007661134	0	0.098737107	1.45043079	0	0	0	0.013108345	0.102375807	0	0	0	0	0	0	0.022246587	0	0	0	0.00839873	0	0.011276851	0	0	0	0	0	0	0.002699885	0	0	0	0	0	0	0	0	0	0	0.004268879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612058-1r_S20201215-0014_A039_bin.33.filtered	102.7786416	45.72949363	105.303546	187.4252588	116.4231432	238.3198679	135.3566014	42.01004241	96.00437211	110.4274133	13.25123949	8.348149004	38.54389364	0.893908529	6.142251646	38.77014332	436.5698446	134.5950681	81.69524359	49.06310885	5.684223711	0	0	1.196098655	5.545776708	10.18919863	137.4115709	12.47629771	17.45146073	346.6203086	77.80215521	59.43567287	50.14339587	61.4220077	24.56456511	14.17248362	11.06938989	13.70031283	24.11895269	1239.170484	232.120785	1003.322864	2503.992285	1420.728569	1541.272832	500.9862841	426.5883728	404.5781041	1175.166733	123.179977	1251.778819	3229.342403	945.2020601	95.40883163	1652.085324	2186.528964	2998.626353	1324.596165	353.4825539	715.2972819	212.7997785	100.1349056	795.0080328	264.2864321	325.5462019	3298.376366	285.9056233	283.9555654	356.3589927	8791.380774	3599.381451	2070.367864	2831.912018	967.6876407	279.8460106	6.269170516	761.9599975	1742.631207	775.3599963	1213.910793	37.11220239	262.050505	2008.777965	497.1513781	36.05868776	682.8859541	175.2932898	787.2111934	175.5675322
FDSW202612108-1r_S20201215-0038_N041_bin.158.filtered	0	0.018341068	0.005074594	0.085849254	0	0.174578823	0	0	0	0	0.019159697	0	0	0	0	0	26.33892866	0.001356368	0	0.057944901	0	0	0	0.434091699	0.091015883	0	0	0	0	0.004178879	0.773104079	3.363434437	0	0	0	0	0	0	0	0	0	0	0	0.013715457	0	0.42255137	0.477160603	0.27578384	22.34095889	0.761000364	10.25126734	4.609598283	1.221699249	0.028558549	0.011673401	0.10701147	0.363211532	0.075045064	0.113996986	0	0.074449213	0	0.065544394	0.120931124	0.312462699	0.124453829	0.149058425	1.692780888	0.971761851	0.418162277	1.972392834	0	0	0	0	0	0.100563778	0.793437016	0.13556195	0.346333173	0	0.93388621	1.23686419	0.008101247	6.38419833	0	0.393776839	0.582731569	0.057752185
FDSW202612045-1r_S20201215-0006_C027_bin.17.filtered	10.23705968	5.797729214	140.2911644	7.274851336	0.003101074	0.35472198	0	0	10.52314411	35.86535597	0.045636753	0	47.30287393	0	0	0.072648957	0.054025706	0.099374208	0.099189568	0.174877084	0	0	0	0	0.967766401	0	0.061042586	0.849506918	1.89672707	0	0	0	0	0	0	0	0	0	0	0.104634301	0.067423971	0.085739937	0.130622583	0.097020108	0.07352868	0.061784365	0.090729984	0.069635269	0.090992969	0.110115948	0.071036675	0.076864805	0.07040288	0.706535007	0.063587276	0.067450384	0.079521003	0.10298056	0.095279603	0.076926065	0.083678525	0.042936403	36.54976615	21.91938559	9.00883233	0.086821197	0.123727784	0.096763441	0.095644326	0.071348011	0.151863033	0	0	0.379722216	0.236353436	0	0	0	0	0	0	0	0.217972595	0	0	0	0	0	0
FDSW202612063-1r_S20201210-0008_A069_bin.107.filtered	97.87847427	84.97298331	125.937543	64.43405991	66.21547901	283.7921533	464.1742468	177.2086043	1182.193384	1624.26103	303.5970748	284.3868472	392.5640532	75.12737683	247.1568861	291.1507144	61.25573336	111.9816038	773.7128455	1216.223982	246.6349692	199.5709516	38.64486401	125.6577597	336.6690983	261.5079044	328.3784666	86.31556598	204.9362051	47.49564279	215.2104719	142.1063626	502.3302119	1576.625494	836.2295784	462.4765271	643.7114837	591.6092701	1196.996629	172.7735179	39.68139757	5.474396173	88.49199357	134.2647774	18.59571417	10.58564495	9.933088519	7.046393574	95.42886213	57.91145294	48.25360173	18.5380419	61.2876341	210.9830602	41.99130383	13.33625692	40.51294102	32.26772853	21.40290653	159.0771797	54.10383226	40.04547923	172.2534749	287.096985	113.3027143	45.10792501	19.09281976	55.43265958	30.51572757	27.82924794	26.31701246	106.1018168	357.0306792	114.1743775	26.98707177	53.68611939	565.2449419	520.3032977	167.7548461	196.8495518	5.573666398	38.6612871	23.61003775	90.77427534	92.40321305	79.12507372	107.3672978	18.24750196	8.962281723
FDSW202612057-1r_S20201215-0013_A038_bin.113.filtered	236.1473631	30.06958639	74.63946903	100.9185588	124.4184961	31.0910364	2.341828899	8.406352044	174.2810012	238.240331	3.622378461	47.62864245	42.78495728	161.4216865	25.66957933	38.63460602	442.2700662	47.6556924	59.09143887	44.44493921	4.090541024	6.923813613	10.34191286	20.71397691	9.687646258	45.68450701	56.52862184	24.71437642	44.48165136	351.0178767	23.40620821	970.033687	41.824314	46.30734385	167.3530975	99.04714324	21.0904389	26.85590085	109.0815204	327.2148103	72.28403914	1054.694415	1028.17138	144.2556284	524.6283307	529.0150112	353.8523873	499.5753796	372.1252538	39.63949944	952.5630049	1019.315706	1174.802683	74.92301894	1636.996612	2378.32754	1717.098724	1349.578717	4394.79176	569.0279825	1539.177157	72.76137878	783.8245657	375.5923441	678.4406319	2562.726265	604.3458841	2213.762789	654.1707103	1401.700837	4809.884515	9804.319788	1886.537237	764.0476237	1188.351617	12.93981226	2247.468812	1679.078935	238.6334181	1522.557187	43.0262054	347.0142004	630.4810284	2855.421525	1355.44144	124.6008175	179.2575316	882.9490438	265.9651305
FDSW202612094-1r_S20201210-0027_B078_bin.55.filtered	59.79783427	1.105696238	33.09937322	136.231255	74.46649309	61.34131846	2.127085559	9.551537506	46.43757267	68.58669383	0.020622466	0.00542746	27.98438674	0.063399722	3.306517868	2.08394017	14.90375057	68.18353153	33.53363664	3.273204335	3.953705626	0	0	0.033754307	3.218656105	2.054937953	78.89325787	3.730767534	6.985743246	7.60440789	4.554862033	33.74334876	58.30310988	60.01884369	21.91940589	11.01688465	6.586192621	8.879107668	17.77148154	9.202577128	1.83558761	15.79353297	30.77713629	14.83073939	17.37429058	6.146714493	11.3601716	13.76237133	34.23315977	80.65386321	26.45648801	38.37929937	31.20118388	8.007200375	14.90488975	22.90673762	26.1796083	21.26091078	5.786280844	17.74262758	3.758568724	2.32813667	10.64307759	6.078904548	4.256660607	48.31391727	4.413313484	2.578419204	6.92429283	102.6806964	51.59459969	32.62204802	70.16247986	13.57027935	4.428796191	0.859890654	15.54102478	27.45088742	13.1960676	25.62443947	0.971397434	5.408652439	29.65485746	9.267264354	2.238436836	9.819773565	9.087931802	24.59887034	2.223710268
FDSW202612065-1r_S20201210-0009_A083_bin.121.filtered	2.904174282	0.244117188	3.307587101	4.556343677	61.70519143	0.311492972	0	14.77079146	0.079618342	0.004420683	5.102642028	46.65205278	0.277580633	1.816979904	2.878623674	39.14658384	0	0.179219191	48.75678083	4.465391014	4.780048702	9.445727048	0	1.788666428	0	0.041664283	0	0.442745999	10.05425635	0	0.575960933	0.049759734	0.627673512	0.274328665	0.517143939	15.3649161	4.09787198	10.91026894	5.304705388	0.001368119	0.118729752	0.046404937	0.092166104	0	0.005695968	0	0.022594586	0.031579966	0.024086867	0.173605975	0	0.015064172	0	0.079430653	0	0	0.035686195	0.126568523	0.009225447	0	0	0	0	0	0.032222983	0	0	0	0.034498463	0.002940914	0.039809129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FDSW202612125-1r_S20201215-0049_X011_bin.150.filtered	1.447538682	1.746706308	11.14540064	33.58157465	0.209806685	2.633206902	1.76592845	0.466432961	18.32155718	9.64587797	1.551991167	2.222572432	8.520370014	4.664913981	5.261984213	18.9423155	113.8453745	42.97967959	2.783431775	3.414863132	7.735933316	0.432219314	0	0.060997732	72.54290227	3.367625727	0.435918862	0.415191576	0.535017742	1.274344306	2.49385233	3.558024808	1.885821317	0.67631366	1.185955205	3.269531057	2.352330826	2.410194915	2.333427795	148.7166702	58.74524713	85.67227608	945.1498841	5.306184763	19.60022943	38.26436532	37.88810004	124.3515903	58.67983321	76.90520122	20.868226	17.35987623	16.43568686	3.910607238	22.59331298	9.998944789	18.51010939	26.17633966	36.56624236	3.308233668	29.68935698	3.183843982	2.537517058	7.361934643	33.34546533	602.6926406	22.08287976	65.56816152	157.367366	220.6173284	10.62792751	93.83012688	62.99539513	0.913871414	0.386588288	0.449912165	33.62258151	44.44881471	8.577150881	42.56639203	1.861265476	15.36733008	5.071185795	20.31363525	4.413820342	24.88079396	14.71853318	198.4192549	300.2972795
FDSW202612052-1r_S20201215-0010_X052_bin.48.filtered	0.007253619	0.018341068	0.005074594	0.085849254	0.07682125	0.181062416	0.030466909	1.662148571	445.0047472	585.2512339	0.090172948	0.127425533	46.7044689	0.061669954	0.102842915	0	26.33892866	0.001356368	0	0.057944901	0	0	0	0.434091699	55.57160376	0	0	0	0	0.004178879	0.773104079	3.365411676	0	0	0	0	0	0	0	0	0	0	0	0.013715457	0	0.42255137	0.477160603	0.27578384	22.34095889	0.761000364	10.25126734	4.609598283	1.221699249	0.028558549	0.011673401	0.10701147	0.363211532	0.075045064	0.113996986	0	0.074449213	0	0.065544394	0.120931124	0.312462699	0.124453829	0.149058425	1.692780888	0.971761851	0.418162277	1.972392834	1.188088336	0.071681499	0	0	0	0.100563778	0.793437016	0.13556195	0.346333173	0	0.93388621	1.23686419	0.008101247	6.388966076	0	0.393776839	0.582731569	0.057752185
FDSW202612113-1r_S20201210-0033_X031_bin.126.filtered	0	0.566677468	0.468425926	0.45285565	0.828368119	0.321563664	0.00248522	0.357168029	0	0.088873486	0	0.108319591	0	0	0	0.51611146	4.72947921	0.50084851	0.379085102	0.619452443	0	0	0	0.095587076	0.025904986	1.076242992	0.794225127	1.086995326	0.891121743	7.664054843	0.87151574	13.90001606	0.522391001	0.523292914	0.540252755	0.490489549	0.354452545	0.575478765	0.613516816	200.8631359	20.47215698	35.49144723	80.50933142	54.87230171	63.51893825	98.70498718	174.3479324	116.5334988	6.097002419	0.510776825	5.067754733	5.481005357	6.362537022	0.912621836	7.848104596	4.198172294	8.745297007	8.691791314	9.331379134	2.920408619	69.84315572	0.868224396	157.8071535	10.01066473	42.10910435	10.49792625	2.970730919	5.102391106	5.256517079	11.60215601	16.06395047	162.850711	174.4474613	14.44627121	5.512277269	0.479882857	57.00169782	140.8696481	167.2521568	255.0559054	319.3673443	223.2201777	75.38145526	88.13227098	21.92247192	227.505647	3.110908239	216.9384139	222.644394
FDSW202612130-1r_S20201210-0036_D058-2_bin.142.filtered	0	0	0	0	0	0.0926749	0.277422206	0	0	0	3.458239867	0.068409346	0	0	0	0	0	0	0	6.673868965	0.19183537	0.331424041	0	0	0	0	2.451023432	0.017946387	0	0	0.015375553	10.12622571	0	0.029026364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234666527	0	0	0	0.04289211	0	0	0	0	0	0	0	1.526699371	0	0.048597999	0	0	0	0	0	0	0.003991359	0	0	0	0	0	0	0	0	0	0	0	0	0.073446345	0	18.71124897	0.018927534	0.151710603	0.009084546	0.304592886
FDSW202612067-1r_S20201210-0011_A094_bin.199.filtered	0	0.15206718	0.090045301	0.058198748	0.045023628	0.13718071	0	0.105672492	0	0	0.935490053	0	0	0	0.0561106	0.289224894	0.137025023	0.123609966	1.262472217	279.279666	9.831765972	12.98753079	0.168190079	0	0	2.324966058	0.016333399	0.001206923	0.66787531	0	0.184965576	0	0.335229926	0.195246417	0.066012974	0.394643672	3.835358808	6.400301829	72.58661818	0.194548858	0.100956054	0.173245758	0.046579394	0.030070502	0.127792573	0.038805034	0.25041996	0.215079029	0.106262888	1.216687296	0.105844884	0.078450048	0.144080116	0.183232155	0.06633743	0.057365895	0.106869298	0.087149802	0.080995243	0.050161396	0.034980499	0.05127174	0	0.080345926	0.039045822	0.04674991	0.09469349	0.027366588	0.172360361	0.076013184	0.314347398	0	0	0	0.112460145	0	0	0	0	0	0	0	0.00077557	0	0.00393915	0	0	0	0
FDSW202612123-1r_S20201215-0047_E026_bin.67.filtered	23.64485817	0.379726704	14.44631804	2.820435717	0.096415044	22.78635136	0.388534766	17.47652892	1.608805313	0.846809835	100.0439847	161.932267	2.282599982	20.02154051	125.7641785	285.474588	1.482416031	7.844145849	31.91614941	516.9985319	57.15188555	178.117318	0.555682703	0.708254576	0.0314621	3.868500519	2.107176691	1.342935483	21.21200971	2.237420277	7.610393175	1.564579705	5.337940383	40.86095131	3.391281794	280.7299138	140.5289831	146.6780128	120.8925953	0.360832262	0.353271022	0.467867241	0.136527371	0.223583322	0.28413923	0.152467506	0.403767549	0.298844438	11.0708758	25.936846	0.707227182	0.277835893	1.276135325	3.983212385	0.224351882	0.216976557	0.225901644	0.159162747	0.454623591	0.631343596	0.171850253	2.645910248	0.037850903	0.187732645	0.105653323	0.067491572	0.335108841	0.176526209	9.470806548	0.208804733	0.703852182	0.170505407	0.337283069	0.164666158	0.393927348	0.198815123	0.237905262	0.247265614	0.191736805	0.167944788	0.239377668	0.21055363	0.377009187	0.273795701	0.14037902	1.220785819	0.116156411	0.236480816	0.125833169
FDSW202612077-1r_S20201218-0003_D072_bin.70.filtered	2.730620061	0.024252596	12.36728253	21.15060056	50.13451568	18.58568531	0	12.55111565	0	0.144148311	8.547647543	40.19048638	0	17.79233354	5.641128612	12.94925523	0	0.016554824	55.27399219	44.33462623	24.22564937	122.3613451	9.88742391	12.26100407	0	25.34041079	31.61961812	3.149337352	23.78390062	0.098305492	0.287593754	2.95581288	23.82541564	31.83126562	4.268234352	8.007280404	3.865476105	6.862743811	2.515163859	0.04772054	0	0.019286725	0	0.033105289	0	0.019061934	0	0.016957841	0.063279512	0.059672997	0	0	0	2.647931543	0	0	0.039892572	0	0.02043183	0	0	0	0	0	0.016660316	0.059726996	0	0.014747721	0.007890726	0	0.069944727	0.009174908	0.029436652	0.003573337	0.031011685	0	0.121893515	0	0.020517697	0.089272027	0.000199963	0	0.080806309	0	0.025984594	0	0.051391437	0.030634945	0.014763092
FDSW202612086-1r_S20201216-0170_Y036_bin.67.filtered	96.19926546	1.078452368	12.65462879	5.274789623	385.6556816	12.38916433	0.598472617	63.91623669	12.20800443	9.616506721	70.84761612	19.73631085	19.99082703	10.22092619	5.806020699	8.52679651	1.205018148	76.58687928	173.2706349	334.3863579	106.450657	144.0963676	13.97807013	53.12889193	42.89209431	110.4292352	31.24509369	3.890195795	5.000271451	0.398827627	4.231155933	49.58895165	45.28273653	108.7572137	33.41292354	193.8380033	107.9604662	143.2690774	111.2454115	0.309773983	0.29665414	0.586969907	0.430816351	0.28771259	0.425075152	0.486374413	1.667472127	5.072453633	1.56996065	91.08326727	0.920670411	1.751863512	4.330253539	6.889211521	0.251861364	0.250814772	0.359579253	0.401251796	0.410627459	0.270725854	0.576507937	2.181568781	0.162876543	0.383006261	0.277341302	0.280749039	0.429213856	0.253426694	0.86383845	0.338481929	0.732653862	0.252895564	0.29490198	0.296937855	0.232122829	196.9971873	0.369654921	0.226421179	0.19210983	0.358271716	0.302852701	0.309506308	0.412419032	0.493343516	0.368912726	0.198573144	0.537704159	0.119508925	0.243344506
FDSW202612068-1r_S20201215-0019_A103_bin.12.filtered	0	0.201018672	1.666634791	2.388521493	0	1.05434371	0	0.656993267	0	0	0.727116578	0.253089128	0.010975643	0	0	0.264914734	5.000183026	0.396752822	0.127468455	2.771690415	1.472421699	0	0	0.075209679	2.635120248	0.017885087	0.42257223	0.110277916	0.372506984	2.992226966	0.144653617	0.499872697	8.683156901	2.084044666	0.211334402	1.775023148	6.356201343	13.36673468	3.545242121	24.0760487	14.18182323	2.419762716	2.493602638	3.265380668	0.634312165	2.577059799	3.22806429	5.407029073	2.829972466	0.226754361	5.100275007	2.782688057	122.1253425	0.272482533	1.431449011	0.362739497	14.92921623	6.088654912	145.6922633	0.416192511	0.266196016	0.1172285	6.751230921	1.185941797	0.37240594	0.468949705	0.281229736	0.305846437	0.28150329	0.441779089	0.655226341	0.229896094	0.563607349	1.005614395	0	0	0.50208604	0.813906749	0.136946728	0.541551405	0	5.708602867	0.579553956	0.364941771	0.681467676	5.032139619	0.701486131	78.9662409	50.72975614
