	A010	A013	A020	A023	A028	A038	A039	A052	A058	A063	A067	A069	A079	A083	A089	A094	A103	A110	A114	A124	D010	D016	D026	D043	D046	D048	D058	D063	D068	D072	D081	E009	E017	E020	E026	E030	N041	Y006	Y012	Y014	Y015	Y021	Y025	Y030	Y034	Y036	B005	B010	B012	B023	B026	B030	B035	B039	B042	B047	B050	B053	B056	B058	B063	B071	B078	B084	B092	B098	B100	C005	C010	C012	C021	C027	C033	C045	C051	C056	C061	C065	C068	G009	G027	X007	X011	X014	X018	X024	X027	X031	X034	X039	X044	X047	X049	X051	X052	X055	X057	X059	X065	X069
FDSW202612111-1r_S20201210-0032_X024_bin.67.filtered	13.34660419	8.566983094	15.30171802	17.79567863	41.71189401	19.22805767	17.4663636	9.133887411	298.9149444	271.5023039	5.824865802	163.6746588	14.12902732	29.53488657	47.68144152	44.31691541	15.19824953	39.07305434	42.06033376	23.83732701	170.6023276	429.9223884	39.2977617	1.238176168	33.59322158	57.80326673	8.731570237	37.1749016	52.95642848	421.6291547	55.11267977	59.97254927	5.476688374	230.6015767	27.37779277	52.24092617	248.3623849	42.25646398	57.37467927	21.4605699	70.28797377	171.3181773	62.55153944	66.35826268	154.126646	21.11914354	773.3880085	1109.931462	257.0087235	396.9876843	69.8950112	481.741735	776.0773255	594.1142128	944.1125879	76.08978772	58.74051737	96.63264861	122.2051204	62.68461304	43.62348879	1386.507254	361.6500341	431.7206002	456.6347457	2693.024647	1083.943418	274.019222	154.1403824	165.4577093	2554.921164	480.6810822	744.4943221	232.5497529	68.40096149	7.762563437	13.85220224	22.6813284	83.56984706	491.1672625	1095.94852	387.3660701	1040.485896	198.924978	89.49582347	202.7948372	200.4766241	175.4196874	356.7001831	195.980296	112.9559413	562.6560067	768.0208025	246.4165684	556.3576586	23.24673444	257.5003062	166.0045118	170.3690261	368.5190692
FDSW202612063-1r_S20201210-0008_A069_bin.107.filtered	15.88448463	20.78215665	22.72922506	11.79512222	13.95340158	24.37844537	25.11795587	17.54466462	81.3730268	41.68768502	27.11390691	34.63820495	15.07883927	16.20414406	52.75040493	46.24750396	3.037957763	5.288701002	5.082488736	2.483309033	35.72413803	230.9820115	24.10123079	1.720350543	12.38426155	12.72801224	5.913762056	9.169048233	11.21462798	53.80255095	12.84888505	18.38742082	1.719478698	30.79329814	2.80677808	12.10852517	17.40142679	34.81539381	38.04400384	36.90228249	28.73624465	75.85340911	68.09691402	94.06186737	92.23538843	96.3936112	861.9835889	150.3271631	208.0316607	509.9681447	109.9585674	657.0234603	671.2951609	421.5351102	488.1119102	69.44452252	53.03537273	86.4614803	74.86654524	32.65359956	48.02909936	97.98094668	107.9927564	66.89104267	36.92132922	99.9012846	13.28773886	33.94938124	43.14218372	56.25771734	1868.864684	956.4027524	490.1425897	48.97224826	342.643453	55.85790534	127.7616873	50.61887413	137.0595868	73.92795052	221.4478558	278.986984	278.8476149	127.7274094	75.19358428	183.9930973	99.34317077	117.6896141	167.2770907	111.7542293	32.32312236	30.40128661	144.8605779	81.71751182	129.6930019	78.32945551	202.4765099	168.5019564	49.84120843	113.5940588
FDSW202612098-1r_S20201215-0030_C005_bin.18.filtered	1041.551004	1104.010592	812.1143133	146.8617438	719.3148088	1450.180583	1255.706624	487.8105864	446.9542463	598.8126871	432.0413671	438.0810899	113.8973762	75.48888471	42.64951423	60.28014483	106.2993768	116.1194464	134.6559816	79.33285081	3219.276549	7336.796228	297.7899585	367.4043884	1505.391159	370.0984541	431.3720017	635.1081579	582.3304683	367.8341096	40.94443295	3164.342346	4427.086791	2226.557213	115.1174241	585.0211212	2127.195934	7441.341615	1325.744347	1612.890919	2018.07455	2398.45598	1437.361539	3016.712674	3714.291308	588.5307088	2831.804686	2074.994783	132.3212486	1629.776283	540.4540002	1018.032923	1121.838189	933.7907991	2933.071967	378.6374688	638.7015242	407.3859326	394.055783	461.269995	356.1901986	3028.210075	543.7817793	149.4533826	1895.339778	1101.723301	1080.056028	1874.97904	236.7171069	1316.711101	3629.442824	3152.275479	5962.543445	307.5194355	65.284613	253.7611357	424.2617968	73.75951525	784.6542139	764.8619869	920.3505311	3754.873704	4701.693287	1306.298676	1569.39489	627.3098815	417.5430884	733.0376652	487.1686855	278.8858165	329.2584763	286.0549568	823.3680229	318.6989494	474.6713442	689.0935259	1204.55337	616.3464342	1463.491887	1258.183099
FDSW202612115-1r_S20201215-0042_X039_bin.165.filtered	7.23971111	4.42352738	7.922003929	3.341398547	18.49168504	11.51200207	6.225087036	7.647199965	0	0	7.018163422	0	10.70660866	10.35716276	4.910066111	4.311281965	0.189294089	0.061185967	0.146021464	0.006314969	10.89875153	6.397657953	3.49444386	8.992946084	4.28473154	13.45941817	11.42225829	10.68731062	4.95121095	16.01093527	6.919360006	18.44874874	22.99314142	30.74276088	13.60325956	13.91634789	2.010778519	1.401539581	5.976856138	3.379924312	3.634452653	2.311501203	4.305784329	1.178487977	1.774945991	1.409828114	1.131736415	1.094350337	0	0	0.12683236	830.5672992	41.18961677	7.69723742	4.407042206	0	29.58326318	17.53146152	21.87311977	9.19510118	20.10388726	2.272595257	5.209199293	5.601000099	6.054335188	15.92072677	14.412876	5.563987344	0	22.38974076	2.706236696	10.53961996	7.68542683	2.817021322	0.468802501	6.990337662	3.145052128	0.83648637	3.373182313	1.448306508	3.681498142	3.741326396	2.794627904	7.107649758	1.773272576	0.906018655	9.051761116	10.82484988	3.130013588	20.66872154	4.90674391	3.231454759	4.000826985	2.101062775	0	11.14749295	7.123330912	0	19.30845099	10.13212785
FDSW202612108-1r_S20201215-0038_N041_bin.38.filtered	10.32487524	8.116162301	5.733452343	6.568174518	17.20916986	19.49087915	20.53470056	3.818903699	23.60663671	64.74594004	1.617818818	7.734722793	66.8139417	30.96180449	3.342114941	3.692086555	5.832938425	4.599729075	3.340506654	1.227230678	163.0409718	10.84800092	62.27596676	24.21704773	55.50620788	172.4345689	135.1144506	45.07632006	35.7389423	54.39995462	261.5140441	3.419244392	8.009201302	4.543727364	3.314236864	4.352531436	6.329450178	2.962616381	8.054999714	15.34315397	1.668663554	4.883853719	8.707661996	7.928345296	46.56568335	1.306652937	1.739530635	1.066974805	9.820640851	0	0	8.064647903	19.06596787	7.694435438	13.58510355	17.7989856	13.29999853	3.243071755	7.146803048	7.072579946	2.802814016	0.745034725	4.087218881	0.189244339	4.691156735	3.375120897	8.044283213	1.453330803	3.494274299	96.543637	5.562889104	6.300626149	1.551413608	0	0	0	0	0	0	0.957886096	1.603364149	1.175454885	4.773750096	3.910594266	8.778017836	1.234322751	13.62685222	9.31089873	4.123369298	2.919780453	13.78485088	9.571030189	3.391217254	0.351358251	0.720928237	11.19916921	13.0148614	0.479919426	23.34820499	30.08478862
FDSW202612084-1r_S20201210-0021_Y030_bin.67.filtered	3.823529446	4.498599159	13.896509	1.339347167	18.80431693	19.61164257	15.86217516	19.1033464	10.43609447	7.919548564	3.073024158	3.017085914	5.563712477	4.150900838	3.929415939	3.717427462	0.841050069	4.405154594	9.697429784	4.213029681	2.481341472	2.200157811	1.573786223	0.029971005	0.986952199	5.536045248	1.298581942	0.990688762	0.936432089	12.98113238	1.212949949	2.789389099	0.203109985	11.09412405	2.913895539	1.237042879	19.34197183	13.45906053	17.76335662	13.84537743	26.18115354	29.39972172	21.54747832	24.68768412	27.92514694	10.58712538	477.4005766	879.1600597	248.8989393	36.34204924	25.25013637	134.4795668	118.7701198	122.1986702	271.0512255	40.90700081	26.64592034	46.9169417	69.03081739	47.663892	27.64981585	1290.001792	244.7067298	362.88087	452.8230854	2682.082572	1083.232784	261.1206235	117.9399145	160.966368	563.3421464	354.7659637	453.4334929	231.643069	67.23535179	1.61396033	1.739088856	11.34960388	74.19025262	309.1032443	606.1958473	237.8684851	583.2236809	80.35910522	49.56357009	92.90009449	148.8808551	79.8431932	205.5239298	136.2924119	111.5679741	560.4894181	717.7237337	205.1097644	386.5161235	15.05627371	209.4039843	151.8168661	164.5526189	288.6395312
FDSW202612072-1r_S20201215-0020_D010_bin.114.filtered	140.1574545	209.6690054	42.96404692	8.27160217	920.8408518	607.0983004	213.9115001	552.3170764	352.3787658	179.862539	435.6410886	210.6903461	81.78618808	147.3386629	320.9272796	308.0630304	109.3714346	250.1455164	155.3824711	170.0018511	205.3589276	522.0825754	92.04544699	45.46045454	9.131713849	57.45008565	52.65557571	14.87150195	67.40467603	510.4339945	282.4292259	324.1621953	17.74805691	1133.147376	311.1240723	802.2904699	88.21840233	1071.04381	672.1567583	62.39708911	122.0360547	113.6496277	359.6818906	344.4124256	380.7836249	184.5034269	160.6129921	306.4830048	71.25209587	123.4192429	37.32385922	73.37667588	60.00972886	43.49576747	58.5519643	26.52399923	6.495376949	6.828816364	7.062749565	3.683111017	3.059334172	22.51638921	28.96815589	5.631396533	12.94012225	51.52937099	18.74080854	81.32307792	13.20930864	29.94389918	90.43771984	96.46991484	25.06603133	2.184504871	24.68780972	1.214505693	12.20054446	21.67061586	16.50564169	21.88761349	148.5750654	34.55749673	196.7598715	42.54475284	19.39184491	23.4278324	11.7080001	23.18437127	32.11717341	15.65409373	6.173988109	4.917573318	17.43424278	14.92968561	28.45936834	5.182963591	7.043095553	9.361431875	3.839631875	29.99979834
FDSW202612131-1r_S20201210-0037_G009-2_bin.119.filtered	115.776919	46.48934693	35.92446073	15.3203662	63.40405126	44.93520727	69.60059082	51.60768967	91.00774471	79.52175465	131.7199906	58.42083951	32.95427345	142.7684142	125.2029475	135.8075887	15.14835263	13.0869613	11.96783822	6.64776081	60.07336543	425.4952753	116.671146	3.944102944	29.8208739	33.73005079	17.02354159	254.523924	95.35384462	339.1453941	41.91900863	25.21974057	3.683212397	63.59226927	9.447832975	26.74909756	53.91879212	67.67182475	61.48411579	48.06115716	40.91518212	94.52595058	77.99056195	144.3971086	135.9327108	112.3224704	141.1330896	42.37426293	37.0296538	78.32264618	35.65129233	70.24009563	251.639427	151.9072663	177.6782839	69.50289846	25.03018104	38.8834101	131.20984	48.51013643	75.93742352	49.12133505	73.03660407	34.61022268	9.57940595	32.59907127	5.426182455	10.06695442	25.60761672	19.88288451	1877.353796	160.427282	172.4069047	30.99505229	68.00239376	8.426719482	42.54307753	28.44011857	58.05529787	123.7919043	614.516799	170.6860181	362.2762336	98.9462783	43.37790785	170.0534716	50.31369473	69.00237349	94.60695753	52.33168108	12.39064131	24.62564884	149.4561432	34.01404631	116.8738069	19.82190071	62.95129121	72.65404707	14.14201901	106.5882837
FDSW202612105-1r_S20201215-0035_D081_bin.89.filtered	19.63551417	26.8950936	16.18215392	1.167589569	3.662055636	3.917414436	10.70996611	44.41452731	27.29547927	9.881634786	11.73822219	2.546387799	7.349488438	11.30114846	16.67209083	22.03169861	6.262694653	0.819724418	0.709589498	0.188806006	29.91579317	10.00570762	2.848794682	49.9610405	23.43661439	48.7667955	47.06572872	46.16225356	34.89490555	23.27971794	124.4697379	44.82547981	60.1878107	47.5991297	18.74142156	25.14738026	8.772474451	3.065468351	2.000848461	10.27042044	27.2099388	1.132497619	10.55937276	23.43929123	58.99662734	7.120862215	1.524773266	0.188644705	7.059203335	0.036269544	0.403362369	9.432327132	2.358353524	3.408860542	5.004069638	6.196385444	16.74785023	9.65840831	9.668503208	7.849719018	20.10889947	4.902994887	4.794357985	2.501957636	2.646236099	7.755615647	10.7043333	5.47376569	1.880159731	16.23891045	2.683303535	5.375007091	3.570905855	9.161565645	0.818630096	2.204862661	0.54419505	0.111046436	2.322091269	5.333404196	4.846214179	3.453910831	2.48556204	4.754335351	1.215363974	1.752164725	27.93791537	7.266641331	1.106567316	7.166090952	8.486847456	16.8635577	5.006848114	1.14581923	0.710599858	9.676955047	3.85344045	3.921943995	9.452838269	19.95417218
FDSW202612061-1r_S20201215-0017_A063_bin.186.filtered	60.20221735	120.6962873	187.2746401	22.77683846	30.73392487	218.1366512	159.0043509	137.700502	1.101605405	1.90305412	105.08428	0.428417863	48.38618207	52.93063299	197.6089674	171.8851183	22.92245515	6.911954452	1.099875697	2.02987618	253.3046579	98.35768559	35.75245022	99.39680517	93.12630675	330.8152808	172.9282957	349.262058	205.4863685	179.6688499	137.6916769	653.7438252	254.7528453	250.7666429	118.5132248	179.7624782	31.65188264	32.72359363	42.10791029	72.46667652	92.92300158	43.52183394	104.9052797	266.2585971	54.84735364	87.38192654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536316	0.023935502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001561414	0	0
FDSW202612059-1r_S20201215-0015_A052_bin.199.filtered	56.62435016	20.3224624	78.45870465	6.039947434	13.20801443	41.60752717	44.97727418	22.38627102	127.2604885	60.4903578	31.71062346	32.87212662	35.30798227	31.46241122	56.43155286	69.80402564	14.8109546	0.987580894	0.643925625	0.862288462	62.54969769	41.11895912	13.86524539	5.436108721	11.22528642	14.18528202	8.828727484	32.10113283	52.80689726	37.43160313	26.6573066	40.68647844	18.46842967	37.32813091	8.639536958	8.674593819	10.08275198	10.83937237	17.15009619	16.28218872	28.65840808	10.62651094	14.46280415	18.35175751	9.958932049	7.808668602	39.92631466	10.42618795	1.004770632	13.09180876	7.295396742	13.8855006	11.67493344	8.576692698	23.12517514	2.154172888	62.83196049	13.88825289	39.03202628	23.16831395	20.16311013	9.437077514	25.85114773	6.528966165	11.40227345	67.72208693	22.2181181	16.64467566	4.268817376	73.37525607	46.6373239	9.918353081	5.202550746	109.4359286	15.69990032	2.889151274	6.443328088	1.342151838	4.702994989	11.14714591	6.20935304	15.31312034	14.45562919	31.85659193	12.66624707	5.061720059	16.81082321	49.7422103	16.42491072	13.66325854	19.44106351	14.06878486	196.5158281	10.91779949	6.264461564	61.31397144	16.22863868	12.60756346	62.82969865	50.44032859
FDSW202612095-1r_S20201216-0171_B084_bin.55.filtered	534.6130984	518.2281017	680.6907003	150.45151	32.24052474	158.7474924	190.0428673	754.3655379	40.17186868	33.91370505	372.7451146	11.36914349	262.6099026	182.6773125	201.1913799	338.8841232	733.4324914	355.0399561	248.3177077	198.9795387	620.7127718	472.6965434	493.7882061	606.374416	176.1465444	416.5786018	737.4692866	445.0784278	273.0020086	501.3445551	616.6051253	349.653241	880.0093267	454.8235738	272.375491	350.650548	321.0176997	335.8063468	223.466036	196.625749	122.8244065	223.354742	580.5037338	400.7379304	914.9414742	205.3417495	16.00981686	6.041041663	21.22305086	24.8524363	16.30561536	51.31668441	62.54345467	36.30274743	28.1801606	51.83209312	63.60881747	49.37863737	57.22264138	29.69492308	30.61899798	15.44660631	36.80772673	8.277409305	27.56442181	41.18369466	22.70143744	42.09771592	39.72425931	97.4975121	16.63175094	48.18112556	28.43668812	68.83480061	29.75519312	30.7678672	42.18705064	10.925965	30.73135403	34.47227416	19.46726161	33.8330404	37.60501494	53.52833425	25.3271257	21.37907175	39.41773501	51.13378562	39.53092583	42.82028612	176.883505	40.15016045	210.3250882	23.05547856	75.66401117	283.0031765	60.0349821	199.8472215	115.3415092	225.2603732
FDSW202612072-1r_S20201215-0020_D010_bin.195.filtered	104.3344056	78.89601971	76.65253089	30.45085941	0.79253202	54.13113061	68.70287846	410.7264793	122.0333161	99.4409292	163.3089843	61.5883678	245.4233056	190.1178227	168.018012	232.3713496	20.24484441	8.443398155	8.376755285	5.218435734	174.8064867	183.3227034	134.9470897	15.44925467	53.08923339	85.95546617	29.20172572	63.4936163	77.71244646	73.92531206	117.6322512	99.06672457	40.9870086	157.1504834	90.73716993	179.0573707	34.0559536	8.728884816	10.57549494	26.07228944	34.9438039	56.3011915	21.31879002	32.40444393	15.58447913	14.31603246	1.913387383	2.14040019	58.65177976	19.83211333	24.90074794	14.46080653	3.140227204	3.864679245	1.715653928	291.1800514	2.550352931	2.268717495	2.908904124	1.717715535	3.974833832	1.954549871	1.273196703	2.97018889	2.141838828	1.920767048	1.643660986	2.048339237	9.697197285	0.584433945	1.366758241	0.194181026	0.597002003	0.620133636	0.856132666	1.109646983	0.318642698	1.398038414	0.530700355	1.085965278	1.628951268	0.368382933	0.185720922	0.454721664	1.207918953	0	0.318570352	0.263604098	3.452315825	0	0.171243754	0.570802247	0.632984019	0.125703428	31.04307158	3.654610512	0.053669264	55.35343817	1.51137833	3.229407487
FDSW202612123-1r_S20201215-0047_E026_bin.50.filtered	73.61486284	86.92973648	91.49113687	25.05011099	30.29456245	88.95263005	143.0712299	225.7728786	22.35692351	28.22472776	151.2156305	12.07395837	290.3183047	61.09462546	27.29083208	57.51575462	12.24160865	7.389104316	5.058215481	6.084431279	110.7423464	70.18972294	51.07143203	40.3091962	67.77587222	148.105582	65.83484456	65.77257722	76.01210052	51.00409261	125.9001302	95.09491091	109.6814878	66.34901246	80.87854535	40.03425879	110.9272038	251.099633	13.38666894	48.7620104	105.3695789	32.41878567	25.41472865	27.70895325	21.04388244	6.539996596	0.793671002	0.160955613	0.969855976	6.192761322	5.00138163	19.45738264	44.1267012	22.76949603	11.89427396	0.122327672	0.037488952	0	0.001642567	0.000970859	0	0.952880719	0.113886668	0.04387293	0.482991243	0.078525872	0.181453255	0.065381987	0.294149339	0.437386674	1.169139785	6.706813	3.359871923	1.341101639	0	2.844682347	0.748311157	0.010288235	0.003896681	0.392308667	0.635208267	0.511776642	2.110455542	1.136247865	1.049919416	0	0.606858481	0.432863153	0.33129737	0.016657559	0.954995073	0.126627504	0.021012997	0.032047903	1.782236837	7.471349343	3.21335284	7.017455684	2.299424843	3.655851191
FSFP202612128-1b_S20201215-0051_D043-2_bin.145.filtered	271.4563824	177.1301176	142.6451578	100.6316319	507.4327803	431.8484279	482.1108206	233.2805327	478.0605635	378.4874608	325.6328834	443.3875482	106.3295951	124.7514472	155.9247201	113.711243	531.8523122	187.2039363	166.7506275	286.3613839	1224.388997	1044.005994	529.8739217	906.3327587	1385.492942	765.5569075	3165.616168	2498.23611	380.8175275	377.7695697	459.2257269	2040.112002	1982.134333	1782.124936	963.1116983	2373.788277	411.2688965	55.38963562	38.00974521	30.99783967	28.35746258	19.16006927	64.61142025	32.76052647	362.998837	224.5062215	378.5203762	352.8426162	141.6666281	250.3649019	792.6250904	975.0610012	222.8805089	300.5845688	321.9043596	160.7340505	277.6124532	306.4101601	224.7137591	206.388726	138.3911589	1157.833378	1134.124731	915.2168083	243.7037485	376.4365	135.2297396	117.7569269	256.5010166	180.2772758	1272.003382	1381.795199	855.0620623	222.7777603	166.6454238	313.4928953	322.6714186	113.6585287	250.0798855	593.6551781	892.7854601	339.6572058	670.7502885	764.6621149	983.2495342	645.2952721	929.7997677	872.0772836	802.2195845	132.2743394	512.7813723	300.060607	1022.518058	609.8707134	386.0569034	458.1513092	720.1278847	683.7948989	360.8648946	343.0906844
FDSW202612113-1r_S20201210-0033_X031_bin.53.filtered	26.90005205	18.50006761	12.15747482	10.67070551	111.1728957	18.99660547	14.28047487	17.66629215	847.7885684	675.5742503	23.11631887	376.8933667	26.08332727	149.8133759	256.0954855	247.1649103	9.280937608	28.93330735	37.89311103	88.50462566	125.227404	431.8996939	197.2511277	5.665675338	146.386246	335.8817652	20.33021864	121.1499993	149.3879339	1038.133698	190.9773793	221.9250712	11.65104	713.5812815	136.5775689	242.8248811	73.80706528	21.2424533	67.24802479	12.14521875	30.84605377	41.68601331	33.03930637	59.30402777	643.1532544	48.81833157	428.0309435	377.4631588	10.86749958	182.3220373	153.4945887	128.0694059	451.3576201	395.2840408	687.6678903	63.27099027	70.7170551	76.07516364	98.77504336	41.79198963	55.35291763	49.11849502	76.86560698	18.83348768	14.41142606	54.48491517	9.614825394	27.72055569	30.71134452	13.54450492	1625.309642	560.2285315	574.8703693	161.7597811	52.79495007	102.9781206	319.9822475	401.9329804	216.679279	166.5079922	417.0468404	144.2649081	202.6401415	110.8247184	57.13014936	189.0822787	57.15539947	59.4968879	105.5196157	48.7366504	29.66808309	12.09887326	99.00890963	46.06436924	83.35139549	73.91050808	292.3587582	22.5870153	76.11733941	136.4458904
